plan,stratum,hard_classes,depth,node,kind,delta,engine_tail,oracle_c1,oracle_c2,replica_tail,step_c1,step_c2,agree_c1,agree_c2,agree_step_c1,agree_step_c2,engine_origin,oracle_origin,replica_origin,step_origin,agree_origin,agree_step_origin,engine_silence,oracle_silence,agree_silence,local_a,local_b,h10b_eligible,divergence_a,divergence_b,predicted_form
44,HASH,"HC_DEEP,HC_NONINT",4,n0,HASH,2/11,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
44,HASH,"HC_DEEP,HC_NONINT",4,n1,HASH,1/8,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,3,3,0,0,0,
44,HASH,"HC_DEEP,HC_NONINT",4,n2,HASH,1/13,5,5,7,5,5,7,1,0,1,1,0,0,0,0,1,1,5,5,1,5,5,0,0,0,
44,HASH,"HC_DEEP,HC_NONINT",4,n3,HASH,2/17,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
45,ADD,HC_DEEP,5,n0,ADD,3/10,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
45,ADD,HC_DEEP,5,n1,ADD,4/25,7,7,7,7,7,7,1,1,1,1,0,0,0,0,1,1,7,7,1,6,7,0,1,0,
45,ADD,HC_DEEP,5,n2,ADD,4/25,7,7,8,7,7,7,1,0,1,0,0,0,0,0,1,1,7,7,1,7,7,0,0,0,
45,ADD,HC_DEEP,5,n3,ADD,4/25,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
45,ADD,HC_DEEP,5,n4,ADD,4/25,7,7,8,7,7,7,1,0,1,0,0,0,0,0,1,1,7,7,1,7,7,0,0,0,
46,SUB,,2,n0,SUB,3/10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
46,SUB,,2,n1,SUB,7/10,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
47,THETA,,3,n0,THETA,5/12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
47,THETA,,3,n1,THETA,5/12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
47,THETA,,3,n2,THETA,35/48,2,1,2,2,2,2,0,1,0,1,0,0,0,0,1,1,2,1,0,1,2,0,0,-1,
48,NTHETA,,2,n0,NTHETA,7/32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
48,NTHETA,,2,n1,NTHETA,7/20,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
49,AGSE,,2,n0,AGSE,2/15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
49,AGSE,,2,n1,AGSE,1/15,3,3,4,3,3,3,1,0,1,0,5,5,5,5,1,1,8,8,1,2,3,0,1,0,
50,REDUCE,,3,n0,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
50,REDUCE,,3,n1,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
50,REDUCE,,3,n2,REDUCE,1/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n0,HASH,1/4,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n1,PASS,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n2,HASH,1/4,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n3,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,1,0,0,-1,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT",5,n4,AGSE,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n0,AGSE,3/10,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n1,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,9,9,9,9,1,1,9,9,1,0,0,0,0,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n2,HASH,3/20,1,1,3,1,1,2,1,0,1,0,17,17,17,17,1,1,18,18,1,0,1,0,1,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n3,SUB,3/5,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
53,HC_INT,HC_INT,3,n0,HASH,1/20,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
53,HC_INT,HC_INT,3,n1,AGSE,1/10,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
53,HC_INT,HC_INT,3,n2,PASS,1/20,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
54,HC_SINGLE,HC_SINGLE,1,n0,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n0,SHIFT,1/16,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n1,PASS,1/16,0,0,1,0,0,0,1,0,1,0,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n2,SUB,3/16,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n3,REDUCE,1/16,0,0,2,0,0,1,1,0,1,0,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n4,SUB,1/6,1,0,0,1,1,1,0,0,0,0,3,3,3,3,1,1,4,3,0,0,1,0,0,-1,
55,HC_DEEP,HC_DEEP,6,n5,SHIFT,1/16,0,0,0,0,0,0,1,1,1,1,10,10,10,10,1,1,10,10,1,0,0,0,0,0,
56,PASS,HC_DEEP,4,n0,PASS,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
56,PASS,HC_DEEP,4,n1,PASS,3/10,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
56,PASS,HC_DEEP,4,n2,PASS,3/10,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
56,PASS,HC_DEEP,4,n3,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
57,SHIFT,HC_DEEP,6,n0,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
57,SHIFT,HC_DEEP,6,n1,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
57,SHIFT,HC_DEEP,6,n2,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
57,SHIFT,HC_DEEP,6,n3,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,13,13,13,13,1,1,13,13,1,0,0,0,0,0,
57,SHIFT,HC_DEEP,6,n4,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
57,SHIFT,HC_DEEP,6,n5,SHIFT,3/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
58,HASH,"HC_DEEP,HC_NONINT",5,n0,HASH,1/19,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
58,HASH,"HC_DEEP,HC_NONINT",5,n1,HASH,1/19,6,6,7,6,6,6,1,0,1,0,0,0,0,0,1,1,6,6,1,0,6,0,6,0,
58,HASH,"HC_DEEP,HC_NONINT",5,n2,HASH,1/22,7,7,8,7,7,7,1,0,1,0,0,0,0,0,1,1,7,7,1,3,7,0,4,0,
58,HASH,"HC_DEEP,HC_NONINT",5,n3,HASH,1/22,9,9,10,9,9,10,1,0,1,1,0,0,0,0,1,1,9,9,1,7,8,0,2,1,
58,HASH,"HC_DEEP,HC_NONINT",5,n4,HASH,1/25,10,10,11,10,10,11,1,0,1,1,0,0,0,0,1,1,10,10,1,8,9,0,2,1,
59,ADD,,2,n0,ADD,1/16,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
59,ADD,,2,n1,ADD,1/16,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
60,SUB,,3,n0,SUB,7/15,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
60,SUB,,3,n1,SUB,7/30,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
60,SUB,,3,n2,SUB,7/15,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
61,THETA,,3,n0,THETA,4/5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
61,THETA,,3,n1,THETA,2/3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
61,THETA,,3,n2,THETA,16/15,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,1,2,0,1,0,
62,NTHETA,HC_DEEP,4,n0,NTHETA,3/100,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
62,NTHETA,HC_DEEP,4,n1,NTHETA,8/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
62,NTHETA,HC_DEEP,4,n2,NTHETA,1/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
62,NTHETA,HC_DEEP,4,n3,NTHETA,3/10,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
63,AGSE,,1,n0,AGSE,1/4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
64,REDUCE,,3,n0,REDUCE,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
64,REDUCE,,3,n1,REDUCE,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
64,REDUCE,,3,n2,REDUCE,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
65,HC_NONINT,"HC_DEEP,HC_NONINT",6,n0,HASH,1/26,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
65,HC_NONINT,"HC_DEEP,HC_NONINT",6,n1,SHIFT,1/16,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
65,HC_NONINT,"HC_DEEP,HC_NONINT",6,n2,AGSE,1/12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
65,HC_NONINT,"HC_DEEP,HC_NONINT",6,n3,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
65,HC_NONINT,"HC_DEEP,HC_NONINT",6,n4,SUB,1/8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
65,HC_NONINT,"HC_DEEP,HC_NONINT",6,n5,PASS,1/16,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n0,SUB,3/16,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n1,SHIFT,3/16,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n2,HASH,3/40,2,2,5,2,2,5,1,0,1,1,1,1,1,1,1,1,3,3,1,0,2,0,2,0,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n3,HASH,3/56,7,3,8,7,3,7,0,0,1,0,2,2,2,2,1,1,9,5,0,3,3,0,0,0,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n4,SUB,4/25,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
67,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",6,n0,HASH,3/310,30,30,31,30,30,30,1,0,1,0,0,0,0,0,1,1,30,30,1,0,30,0,30,0,
67,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",6,n1,HASH,3/320,32,32,34,32,32,33,1,0,1,0,0,0,0,0,1,1,32,32,1,31,32,0,1,0,
67,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",6,n2,PASS,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
67,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",6,n3,HASH,1/110,33,33,36,33,33,36,1,0,1,1,0,0,0,0,1,1,33,33,1,33,33,0,0,0,
67,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",6,n4,HASH,3/620,64,64,68,64,64,68,1,0,1,1,0,0,0,0,1,1,64,64,1,62,63,0,2,1,
67,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",6,n5,AGSE,1/330,101,101,111,101,101,110,1,0,1,0,1,1,1,1,1,1,102,102,1,99,101,0,2,0,
68,HC_SINGLE,HC_SINGLE,1,n0,AGSE,147/1000,0,0,1,0,0,0,1,0,1,0,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
69,HC_DEEP,"HC_DEEP,HC_INT",5,n0,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
69,HC_DEEP,"HC_DEEP,HC_INT",5,n1,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
69,HC_DEEP,"HC_DEEP,HC_INT",5,n2,HASH,1/10,1,1,3,1,1,2,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
69,HC_DEEP,"HC_DEEP,HC_INT",5,n3,SUB,3/10,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
69,HC_DEEP,"HC_DEEP,HC_INT",5,n4,PASS,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
70,PASS,HC_DEEP,6,n0,PASS,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
70,PASS,HC_DEEP,6,n1,PASS,1/16,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
70,PASS,HC_DEEP,6,n2,PASS,1/16,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
70,PASS,HC_DEEP,6,n3,PASS,1/16,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
70,PASS,HC_DEEP,6,n4,PASS,1/16,0,0,4,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
70,PASS,HC_DEEP,6,n5,PASS,1/16,0,0,3,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
71,SHIFT,HC_SINGLE,2,n0,SHIFT,1,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
71,SHIFT,HC_SINGLE,2,n1,SHIFT,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
72,HASH,HC_NONINT,2,n0,HASH,1/5,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
72,HASH,HC_NONINT,2,n1,HASH,1/5,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
73,ADD,,2,n0,ADD,1/10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
73,ADD,,2,n1,ADD,1/16,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
74,SUB,HC_DEEP,5,n0,SUB,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
74,SUB,HC_DEEP,5,n1,SUB,5/8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
74,SUB,HC_DEEP,5,n2,SUB,5/2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
74,SUB,HC_DEEP,5,n3,SUB,5/8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
74,SUB,HC_DEEP,5,n4,SUB,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,
75,THETA,HC_DEEP,5,n0,THETA,5/48,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
75,THETA,HC_DEEP,5,n1,THETA,2/5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
75,THETA,HC_DEEP,5,n2,THETA,7/64,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
75,THETA,HC_DEEP,5,n3,THETA,7/48,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,1,2,0,1,0,
75,THETA,HC_DEEP,5,n4,THETA,5/16,2,1,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,1,0,1,2,0,0,-1,
76,NTHETA,,1,n0,NTHETA,21/40,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
77,AGSE,HC_DEEP,4,n0,AGSE,1/3,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
77,AGSE,HC_DEEP,4,n1,AGSE,1/3,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
77,AGSE,HC_DEEP,4,n2,AGSE,2/9,1,1,3,1,1,2,1,0,1,0,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
77,AGSE,HC_DEEP,4,n3,AGSE,8/27,1,1,3,1,1,2,1,0,1,0,3,3,3,3,1,1,4,4,1,1,1,0,0,0,
78,REDUCE,,3,n0,REDUCE,3/10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
78,REDUCE,,3,n1,REDUCE,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
78,REDUCE,,3,n2,REDUCE,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
79,HC_NONINT,"HC_DEEP,HC_NONINT",5,n0,PASS,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
79,HC_NONINT,"HC_DEEP,HC_NONINT",5,n1,HASH,3/38,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,1,5,5,1,0,4,0,5,1,
79,HC_NONINT,"HC_DEEP,HC_NONINT",5,n2,AGSE,1/8,2,2,3,2,2,2,1,0,1,0,1,1,1,1,1,1,3,3,1,0,2,0,2,0,
79,HC_NONINT,"HC_DEEP,HC_NONINT",5,n3,HASH,3/47,7,7,7,7,7,7,1,1,1,1,0,0,0,0,1,1,7,7,1,7,7,0,0,0,
79,HC_NONINT,"HC_DEEP,HC_NONINT",5,n4,HASH,3/46,7,7,7,7,7,7,1,1,1,1,0,0,0,0,1,1,7,7,1,7,7,0,0,0,
80,HC_SHIFT_UNDER_HASH,"HC_INT,HC_SHIFT_UNDER_HASH",3,n0,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
80,HC_SHIFT_UNDER_HASH,"HC_INT,HC_SHIFT_UNDER_HASH",3,n1,AGSE,2/15,2,2,3,2,2,2,1,0,1,0,3,3,3,3,1,1,5,5,1,0,2,0,2,0,
80,HC_SHIFT_UNDER_HASH,"HC_INT,HC_SHIFT_UNDER_HASH",3,n2,HASH,1/5,1,1,2,1,1,1,1,0,1,0,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
81,HC_INT,"HC_INT,HC_SHIFT_UNDER_HASH",3,n0,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
81,HC_INT,"HC_INT,HC_SHIFT_UNDER_HASH",3,n1,PASS,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
81,HC_INT,"HC_INT,HC_SHIFT_UNDER_HASH",3,n2,HASH,1/15,1,1,2,1,1,1,1,0,1,0,2,2,2,2,1,1,3,3,1,0,1,1,1,0,1
82,HC_SINGLE,HC_SINGLE,1,n0,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
83,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n0,AGSE,2/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
83,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n1,ADD,3/10,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,3,3,1,0,1,0,1,0,
83,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n2,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,9,9,9,9,1,1,9,9,1,0,0,0,0,0,
83,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n3,PASS,3/10,1,1,2,1,1,1,1,0,1,0,2,2,2,2,1,1,3,3,1,1,1,0,0,0,
83,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n4,HASH,1/5,1,1,2,1,1,1,1,0,1,0,18,18,18,18,1,1,19,19,1,0,1,0,1,0,
83,HC_DEEP,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",6,n5,NTHETA,3/5,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,0,1,1,0,-1,-1,
84,PASS,,1,n0,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
85,SHIFT,HC_DEEP,4,n0,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
85,SHIFT,HC_DEEP,4,n1,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
85,SHIFT,HC_DEEP,4,n2,SHIFT,1,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
85,SHIFT,HC_DEEP,4,n3,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
86,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n0,HASH,147/1588,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
86,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n1,HASH,147/1588,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
86,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n2,HASH,147/2176,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,1,5,5,1,3,4,0,2,1,
86,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n3,HASH,147/3764,9,9,9,9,9,9,1,1,1,1,0,0,0,0,1,1,9,9,1,9,9,0,0,0,
86,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n4,HASH,147/3764,11,11,11,11,11,11,1,1,1,1,0,0,0,0,1,1,11,11,1,9,10,0,2,1,
86,HASH,"HC_DEEP,HC_INT,HC_NONINT",6,n5,HASH,147/7528,23,23,24,23,23,23,1,0,1,0,0,0,0,0,1,1,23,23,1,22,23,0,1,0,
87,ADD,,1,n0,ADD,1/5,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
88,SUB,HC_DEEP,6,n0,SUB,5/4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
88,SUB,HC_DEEP,6,n1,SUB,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
88,SUB,HC_DEEP,6,n2,SUB,1/2,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
88,SUB,HC_DEEP,6,n3,SUB,5/2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
88,SUB,HC_DEEP,6,n4,SUB,35/12,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
88,SUB,HC_DEEP,6,n5,SUB,3/2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,-1,
89,THETA,,3,n0,THETA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
89,THETA,,3,n1,THETA,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
89,THETA,,3,n2,THETA,2,2,1,1,2,2,2,0,0,0,0,0,0,0,0,1,1,2,1,0,1,2,0,0,-1,
90,NTHETA,,2,n0,NTHETA,3/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
90,NTHETA,,2,n1,NTHETA,5/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
