plan,stratum,consumer,kind,child,child_declared,needed,provided,deficit
142,HASH,n3,HASH,n1,0,1,4,-3
142,HASH,n4,HASH,s1,1,2,4,-2
142,HASH,n4,HASH,n1,0,1,4,-3
143,ADD,n0,ADD,s1,1,3,3,0
143,ADD,n0,ADD,s0,1,3,3,0
143,ADD,n1,ADD,s0,1,3,3,0
143,ADD,n1,ADD,n0,0,1,1,0
143,ADD,n2,ADD,n1,0,1,1,0
143,ADD,n2,ADD,s0,1,3,3,0
143,ADD,n3,ADD,n1,0,1,1,0
143,ADD,n3,ADD,s0,1,3,3,0
144,SUB,n0,SUB,s0,1,3,4,-1
144,SUB,n1,SUB,s0,1,4,4,0
144,SUB,n2,SUB,n1,0,4,1,3
144,SUB,n3,SUB,n0,0,4,1,3
144,SUB,n4,SUB,n1,0,3,1,2
145,THETA,n0,THETA,s0,1,2,4,-2
146,NTHETA,n0,NTHETA,s0,1,3,4,-1
147,AGSE,n0,AGSE,s0,1,5,7,-2
147,AGSE,n1,AGSE,s0,1,8,7,1
147,AGSE,n2,AGSE,n1,0,2,2,0
149,HC_NONINT,n1,HASH,s1,1,1,4,-3
149,HC_NONINT,n1,HASH,s2,1,3,5,-2
150,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,9,9,0
150,HC_SHIFT_UNDER_HASH,n1,AGSE,n0,0,2,4,-2
150,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,3,5,-2
150,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
151,HC_INT,n0,SHIFT,s1,1,3,6,-3
151,HC_INT,n1,HASH,s0,1,10,12,-2
151,HC_INT,n1,HASH,n0,0,1,4,-3
151,HC_INT,n3,HASH,n1,0,1,4,-3
151,HC_INT,n3,HASH,n2,0,2,4,-2
151,HC_INT,n4,SHIFT,s1,1,6,6,0
153,HC_DEEP,n0,SUB,s1,1,5,5,0
153,HC_DEEP,n1,HASH,n0,0,1,4,-3
153,HC_DEEP,n1,HASH,s1,1,3,5,-2
153,HC_DEEP,n2,NTHETA,n1,0,2,4,-2
155,SHIFT,n0,SHIFT,s2,1,6,6,0
155,SHIFT,n1,SHIFT,s1,1,2,2,0
156,HASH,n0,HASH,s0,1,1,4,-3
156,HASH,n0,HASH,s1,1,1,4,-3
156,HASH,n1,HASH,n0,0,1,4,-3
156,HASH,n1,HASH,s0,1,2,4,-2
156,HASH,n2,HASH,n0,0,1,4,-3
156,HASH,n2,HASH,s0,1,2,4,-2
156,HASH,n3,HASH,s0,1,1,4,-3
156,HASH,n3,HASH,n1,0,2,4,-2
156,HASH,n4,HASH,s1,1,1,4,-3
156,HASH,n4,HASH,s0,1,2,4,-2
157,ADD,n0,ADD,s2,1,4,4,0
157,ADD,n0,ADD,s0,1,4,4,0
157,ADD,n1,ADD,n0,0,1,1,0
157,ADD,n1,ADD,s0,1,4,4,0
157,ADD,n2,ADD,s0,1,4,4,0
157,ADD,n2,ADD,n1,0,1,1,0
157,ADD,n3,ADD,n1,0,1,1,0
157,ADD,n3,ADD,n2,0,1,1,0
157,ADD,n4,ADD,n1,0,1,1,0
157,ADD,n4,ADD,n0,0,1,1,0
157,ADD,n5,ADD,n2,0,1,1,0
157,ADD,n5,ADD,s0,1,4,4,0
158,SUB,n0,SUB,s1,1,4,4,0
159,THETA,n0,THETA,s1,1,1,4,-3
159,THETA,n1,THETA,n0,0,2,4,-2
159,THETA,n2,THETA,s0,1,2,4,-2
159,THETA,n3,THETA,s1,1,2,4,-2
160,NTHETA,n0,NTHETA,s0,1,2,4,-2
160,NTHETA,n1,NTHETA,s1,1,2,4,-2
160,NTHETA,n2,NTHETA,s1,1,2,4,-2
160,NTHETA,n3,NTHETA,s2,1,2,4,-2
160,NTHETA,n4,NTHETA,n0,0,2,4,-2
161,AGSE,n0,AGSE,s0,1,4,3,1
161,AGSE,n1,AGSE,n0,0,2,2,0
161,AGSE,n2,AGSE,s1,1,4,3,1
163,HC_NONINT,n0,HASH,s1,1,2,4,-2
163,HC_NONINT,n0,HASH,s2,1,1,4,-3
163,HC_NONINT,n1,SHIFT,s1,1,2,4,-2
163,HC_NONINT,n2,HASH,n0,0,1,4,-3
163,HC_NONINT,n2,HASH,s2,1,2,4,-2
164,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,3,3,0
164,HC_SHIFT_UNDER_HASH,n1,HASH,s1,1,2,4,-2
164,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,1,4,-3
164,HC_SHIFT_UNDER_HASH,n2,AGSE,s0,1,3,3,0
165,HC_INT,n0,SUB,s0,1,4,4,0
165,HC_INT,n1,SHIFT,n0,0,9,9,0
165,HC_INT,n2,SUB,s0,1,3,4,-1
165,HC_INT,n3,SHIFT,s1,1,2,2,0
165,HC_INT,n4,HASH,s0,1,1,4,-3
165,HC_INT,n4,HASH,n2,0,1,4,-3
166,HC_SINGLE,n0,SHIFT,s1,1,6,6,0
167,HC_DEEP,n0,SHIFT,s2,1,6,9,-3
167,HC_DEEP,n1,AGSE,s1,1,4,3,1
167,HC_DEEP,n2,ADD,s0,1,4,4,0
167,HC_DEEP,n2,ADD,s2,1,9,9,0
167,HC_DEEP,n4,HASH,s2,1,1,9,-8
167,HC_DEEP,n4,HASH,n0,0,1,4,-3
167,HC_DEEP,n5,HASH,n4,0,12,14,-2
167,HC_DEEP,n5,HASH,s0,1,1,4,-3
169,SHIFT,n0,SHIFT,s0,1,6,6,0
169,SHIFT,n1,SHIFT,s1,1,3,3,0
169,SHIFT,n2,SHIFT,n1,0,2,2,0
169,SHIFT,n3,SHIFT,n0,0,9,9,0
170,HASH,n0,HASH,s2,1,1,4,-3
170,HASH,n0,HASH,s1,1,1,4,-3
170,HASH,n1,HASH,s0,1,1,4,-3
170,HASH,n1,HASH,s2,1,3,4,-1
170,HASH,n2,HASH,s1,1,1,4,-3
170,HASH,n2,HASH,n1,0,4,6,-2
170,HASH,n3,HASH,n2,0,1,4,-3
170,HASH,n3,HASH,n1,0,5,6,-1
170,HASH,n4,HASH,n1,0,2,6,-4
170,HASH,n4,HASH,s1,1,1,4,-3
170,HASH,n5,HASH,n3,0,1,4,-3
170,HASH,n5,HASH,n0,0,6,7,-1
171,ADD,n0,ADD,s0,1,5,5,0
171,ADD,n0,ADD,s1,1,3,3,0
172,SUB,n0,SUB,s0,1,5,5,0
172,SUB,n1,SUB,s0,1,5,5,0
172,SUB,n2,SUB,s0,1,5,5,0
173,THETA,n0,THETA,s0,1,1,4,-3
173,THETA,n1,THETA,s1,1,1,4,-3
174,NTHETA,n0,NTHETA,s0,1,2,4,-2
174,NTHETA,n1,NTHETA,n0,0,3,4,-1
174,NTHETA,n2,NTHETA,s0,1,2,4,-2
175,AGSE,n0,AGSE,s1,1,4,3,1
177,HC_NONINT,n0,HASH,s0,1,2,4,-2
177,HC_NONINT,n0,HASH,s1,1,1,4,-3
177,HC_NONINT,n1,HASH,n0,0,1,4,-3
177,HC_NONINT,n1,HASH,s2,1,3,4,-1
177,HC_NONINT,n2,HASH,s1,1,1,4,-3
177,HC_NONINT,n2,HASH,n1,0,4,5,-1
177,HC_NONINT,n3,AGSE,n1,0,2,5,-3
178,HC_SHIFT_UNDER_HASH,n0,HASH,s0,1,2,5,-3
178,HC_SHIFT_UNDER_HASH,n0,HASH,s1,1,1,4,-3
178,HC_SHIFT_UNDER_HASH,n1,SUB,s1,1,4,4,0
178,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
178,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,4,5,-1
178,HC_SHIFT_UNDER_HASH,n3,SHIFT,s1,1,2,4,-2
178,HC_SHIFT_UNDER_HASH,n4,SHIFT,n2,0,3,9,-6
178,HC_SHIFT_UNDER_HASH,n5,HASH,n2,0,2,9,-7
178,HC_SHIFT_UNDER_HASH,n5,HASH,n3,0,1,4,-3
179,HC_INT,n0,HASH,s1,1,1,4,-3
179,HC_INT,n0,HASH,s2,1,1,4,-3
179,HC_INT,n1,SUB,s1,1,4,4,0
180,HC_SINGLE,n1,SHIFT,n0,0,6,6,0
181,HC_DEEP,n0,SHIFT,s0,1,2,3,-1
181,HC_DEEP,n1,SHIFT,n0,0,3,4,-1
181,HC_DEEP,n2,SUB,s0,1,3,3,0
181,HC_DEEP,n3,NTHETA,n0,0,2,4,-2
183,SHIFT,n0,SHIFT,s1,1,4,4,0
183,SHIFT,n1,SHIFT,n0,0,4,4,0
183,SHIFT,n2,SHIFT,n1,0,2,2,0
183,SHIFT,n3,SHIFT,n0,0,2,4,-2
183,SHIFT,n4,SHIFT,s1,1,3,4,-1
184,HASH,n0,HASH,s1,1,1,4,-3
184,HASH,n0,HASH,s0,1,2,4,-2
185,ADD,n0,ADD,s0,1,6,6,0
185,ADD,n0,ADD,s1,1,4,4,0
186,SUB,n0,SUB,s0,1,4,6,-2
186,SUB,n1,SUB,s0,1,6,6,0
186,SUB,n2,SUB,s0,1,5,6,-1
187,THETA,n0,THETA,s0,1,2,4,-2
188,NTHETA,n0,NTHETA,s0,1,2,4,-2
188,NTHETA,n1,NTHETA,s2,1,2,4,-2
189,AGSE,n0,AGSE,s0,1,4,4,0
189,AGSE,n1,AGSE,n0,0,2,3,-1
189,AGSE,n2,AGSE,s0,1,5,4,1
189,AGSE,n3,AGSE,n0,0,3,3,0
191,HC_NONINT,n0,HASH,s1,1,1,4,-3
191,HC_NONINT,n0,HASH,s2,1,2,4,-2
191,HC_NONINT,n1,AGSE,s0,1,3,2,1
191,HC_NONINT,n2,AGSE,s2,1,5,4,1
191,HC_NONINT,n3,AGSE,n2,0,2,2,0
192,HC_SHIFT_UNDER_HASH,n0,SUB,s1,1,4,4,0
192,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,2,4,-2
192,HC_SHIFT_UNDER_HASH,n2,HASH,s0,1,2,4,-2
192,HC_SHIFT_UNDER_HASH,n2,HASH,n1,0,1,4,-3
192,HC_SHIFT_UNDER_HASH,n3,HASH,n0,0,1,4,-3
192,HC_SHIFT_UNDER_HASH,n3,HASH,s1,1,2,4,-2
192,HC_SHIFT_UNDER_HASH,n4,SHIFT,s2,1,3,3,0
192,HC_SHIFT_UNDER_HASH,n5,AGSE,s1,1,4,4,0
193,HC_INT,n0,HASH,s2,1,1,4,-3
193,HC_INT,n0,HASH,s0,1,1,4,-3
193,HC_INT,n1,AGSE,s2,1,5,4,1
193,HC_INT,n2,SHIFT,s1,1,3,4,-1
193,HC_INT,n3,SHIFT,s0,1,2,4,-2
193,HC_INT,n4,HASH,s1,1,1,4,-3
193,HC_INT,n4,HASH,n2,0,1,4,-3
195,HC_DEEP,n0,AGSE,s1,1,8,7,1
195,HC_DEEP,n1,ADD,s0,1,4,4,0
195,HC_DEEP,n1,ADD,s1,1,4,7,-3
195,HC_DEEP,n3,NTHETA,n0,0,2,4,-2
195,HC_DEEP,n4,SHIFT,n1,0,8,9,-1
197,SHIFT,n0,SHIFT,s0,1,2,2,0
197,SHIFT,n1,SHIFT,n0,0,9,9,0
197,SHIFT,n2,SHIFT,n0,0,6,9,-3
197,SHIFT,n3,SHIFT,n2,0,4,4,0
198,HASH,n0,HASH,s0,1,1,7,-6
198,HASH,n0,HASH,s2,1,1,4,-3
198,HASH,n1,HASH,n0,0,2,4,-2
198,HASH,n1,HASH,s2,1,1,4,-3
198,HASH,n2,HASH,n1,0,1,4,-3
198,HASH,n2,HASH,s0,1,4,7,-3
198,HASH,n3,HASH,s2,1,1,4,-3
198,HASH,n3,HASH,s0,1,5,7,-2
199,ADD,n0,ADD,s2,1,22,22,0
199,ADD,n0,ADD,s1,1,3,3,0
200,SUB,n0,SUB,s1,1,6,6,0
200,SUB,n1,SUB,s1,1,4,6,-2
200,SUB,n2,SUB,n0,0,2,1,1
200,SUB,n3,SUB,n1,0,3,1,2
200,SUB,n4,SUB,s0,1,3,4,-1
200,SUB,n5,SUB,s0,1,4,4,0
201,THETA,n0,THETA,s2,1,2,4,-2
201,THETA,n1,THETA,s0,1,2,4,-2
201,THETA,n2,THETA,s2,1,2,4,-2
201,THETA,n3,THETA,n0,0,1,4,-3
202,NTHETA,n0,NTHETA,s1,1,3,4,-1
202,NTHETA,n1,NTHETA,n0,0,2,4,-2
202,NTHETA,n2,NTHETA,n0,0,2,4,-2
202,NTHETA,n3,NTHETA,n1,0,2,4,-2
202,NTHETA,n4,NTHETA,n1,0,2,4,-2
203,AGSE,n0,AGSE,s0,1,4,3,1
203,AGSE,n1,AGSE,n0,0,2,2,0
203,AGSE,n2,AGSE,s0,1,4,3,1
203,AGSE,n3,AGSE,n1,0,2,2,0
203,AGSE,n4,AGSE,s0,1,4,3,1
205,HC_NONINT,n0,HASH,s1,1,1,4,-3
205,HC_NONINT,n0,HASH,s0,1,13,15,-2
206,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,4,4,0
206,HC_SHIFT_UNDER_HASH,n1,HASH,s0,1,1,4,-3
206,HC_SHIFT_UNDER_HASH,n1,HASH,n0,0,4,6,-2
206,HC_SHIFT_UNDER_HASH,n2,AGSE,s0,1,5,4,1
206,HC_SHIFT_UNDER_HASH,n3,SHIFT,n1,0,2,6,-4
206,HC_SHIFT_UNDER_HASH,n4,AGSE,n3,0,3,3,0
206,HC_SHIFT_UNDER_HASH,n5,AGSE,s2,1,4,3,1
207,HC_INT,n0,AGSE,s0,1,5,4,1
207,HC_INT,n1,HASH,s0,1,2,4,-2
207,HC_INT,n1,HASH,s1,1,1,4,-3
207,HC_INT,n2,SUB,s1,1,4,4,0
207,HC_INT,n3,HASH,s1,1,1,4,-3
207,HC_INT,n3,HASH,n2,0,1,4,-3
207,HC_INT,n4,HASH,s2,1,2,4,-2
207,HC_INT,n4,HASH,n1,0,1,4,-3
207,HC_INT,n5,SUB,n1,0,3,4,-1
209,HC_DEEP,n0,SUB,s0,1,3,3,0
209,HC_DEEP,n1,SUB,s0,1,3,3,0
209,HC_DEEP,n2,ADD,s2,1,25,25,0
209,HC_DEEP,n2,ADD,n1,0,2,2,0
209,HC_DEEP,n3,NTHETA,n0,0,3,4,-1
211,SHIFT,n0,SHIFT,s1,1,3,3,0
211,SHIFT,n1,SHIFT,s2,1,3,3,0
211,SHIFT,n2,SHIFT,n1,0,3,9,-6
211,SHIFT,n3,SHIFT,n1,0,9,9,0
212,HASH,n0,HASH,s0,1,1,4,-3
212,HASH,n0,HASH,s1,1,1,4,-3
212,HASH,n1,HASH,s1,1,1,4,-3
212,HASH,n1,HASH,s0,1,1,4,-3
212,HASH,n2,HASH,n1,0,1,4,-3
212,HASH,n2,HASH,s0,1,2,4,-2
213,ADD,n0,ADD,s0,1,4,4,0
213,ADD,n0,ADD,s1,1,3,3,0
213,ADD,n1,ADD,n0,0,1,1,0
213,ADD,n1,ADD,s1,1,3,3,0
213,ADD,n2,ADD,n1,0,1,1,0
213,ADD,n2,ADD,s1,1,3,3,0
213,ADD,n3,ADD,n0,0,1,1,0
213,ADD,n3,ADD,s1,1,3,3,0
213,ADD,n4,ADD,n0,0,1,1,0
213,ADD,n4,ADD,n3,0,1,1,0
214,SUB,n0,SUB,s1,1,4,4,0
214,SUB,n1,SUB,s1,1,4,4,0
214,SUB,n2,SUB,n1,0,3,1,2
214,SUB,n3,SUB,n1,0,1,1,0
214,SUB,n4,SUB,n0,0,2,1,1
215,THETA,n0,THETA,s0,1,2,4,-2
215,THETA,n1,THETA,n0,0,1,4,-3
215,THETA,n2,THETA,n1,0,1,4,-3
215,THETA,n3,THETA,n1,0,2,4,-2
216,NTHETA,n0,NTHETA,s0,1,3,4,-1
217,AGSE,n0,AGSE,s2,1,5,4,1
217,AGSE,n1,AGSE,s0,1,5,4,1
219,HC_NONINT,n0,SUB,s1,1,4,4,0
219,HC_NONINT,n1,SHIFT,n0,0,2,4,-2
219,HC_NONINT,n2,HASH,s2,1,10,11,-1
219,HC_NONINT,n2,HASH,n1,0,1,4,-3
219,HC_NONINT,n3,SUB,s1,1,3,4,-1
219,HC_NONINT,n4,AGSE,n0,0,2,4,-2
219,HC_NONINT,n5,HASH,n0,0,1,4,-3
219,HC_NONINT,n5,HASH,n4,0,2,4,-2
220,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,3,3,0
220,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,6,9,-3
220,HC_SHIFT_UNDER_HASH,n2,SHIFT,n0,0,9,9,0
220,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,2,4,-2
220,HC_SHIFT_UNDER_HASH,n3,HASH,s0,1,1,4,-3
220,HC_SHIFT_UNDER_HASH,n4,HASH,n2,0,2,4,-2
220,HC_SHIFT_UNDER_HASH,n4,HASH,s0,1,1,4,-3
221,HC_INT,n0,HASH,s1,1,1,4,-3
221,HC_INT,n0,HASH,s0,1,1,4,-3
221,HC_INT,n1,HASH,n0,0,1,4,-3
221,HC_INT,n1,HASH,s1,1,2,4,-2
222,HC_SINGLE,n0,SHIFT,s0,1,9,9,0
223,HC_DEEP,n0,ADD,s1,1,3,3,0
223,HC_DEEP,n0,ADD,s0,1,6,6,0
223,HC_DEEP,n3,NTHETA,s0,1,2,6,-4
225,SHIFT,n0,SHIFT,s0,1,2,4,-2
225,SHIFT,n1,SHIFT,s0,1,4,4,0
225,SHIFT,n2,SHIFT,n0,0,4,9,-5
225,SHIFT,n3,SHIFT,n0,0,9,9,0
226,HASH,n0,HASH,s0,1,1,4,-3
226,HASH,n0,HASH,s1,1,10,12,-2
226,HASH,n1,HASH,s0,1,1,4,-3
226,HASH,n1,HASH,s1,1,10,12,-2
226,HASH,n2,HASH,n0,0,1,4,-3
226,HASH,n2,HASH,s0,1,2,4,-2
226,HASH,n3,HASH,n1,0,1,4,-3
226,HASH,n3,HASH,s1,1,11,12,-1
227,ADD,n0,ADD,s2,1,8,8,0
227,ADD,n0,ADD,s1,1,3,3,0
227,ADD,n1,ADD,s1,1,3,3,0
227,ADD,n1,ADD,n0,0,1,1,0
228,SUB,n0,SUB,s0,1,5,5,0
228,SUB,n1,SUB,s0,1,3,5,-2
228,SUB,n2,SUB,s0,1,3,5,-2
228,SUB,n3,SUB,n0,0,1,1,0
228,SUB,n4,SUB,n0,0,1,1,0
228,SUB,n5,SUB,s0,1,3,5,-2
229,THETA,n0,THETA,s0,1,2,4,-2
229,THETA,n1,THETA,n0,0,2,4,-2
230,NTHETA,n0,NTHETA,s1,1,2,4,-2
231,AGSE,n0,AGSE,s1,1,5,4,1
231,AGSE,n1,AGSE,s1,1,5,4,1
231,AGSE,n2,AGSE,s0,1,7,6,1
231,AGSE,n3,AGSE,n1,0,2,2,0
233,HC_NONINT,n0,HASH,s0,1,1,4,-3
233,HC_NONINT,n0,HASH,s2,1,2,4,-2
234,HC_SHIFT_UNDER_HASH,n0,SHIFT,s1,1,3,4,-1
234,HC_SHIFT_UNDER_HASH,n1,SHIFT,s0,1,9,9,0
234,HC_SHIFT_UNDER_HASH,n2,HASH,s1,1,1,4,-3
234,HC_SHIFT_UNDER_HASH,n2,HASH,n0,0,1,4,-3
235,HC_INT,n0,HASH,s0,1,1,4,-3
235,HC_INT,n0,HASH,s1,1,1,4,-3
235,HC_INT,n1,HASH,s1,1,1,4,-3
235,HC_INT,n1,HASH,s0,1,1,4,-3
235,HC_INT,n2,AGSE,s1,1,4,4,0
235,HC_INT,n3,AGSE,n1,0,2,2,0
236,HC_SINGLE,n0,SHIFT,s0,1,9,9,0
236,HC_SINGLE,n2,SHIFT,s2,1,3,3,0
237,HC_DEEP,n0,HASH,s0,1,2,5,-3
237,HC_DEEP,n0,HASH,s1,1,1,4,-3
237,HC_DEEP,n1,HASH,n0,0,1,4,-3
237,HC_DEEP,n1,HASH,s1,1,2,4,-2
237,HC_DEEP,n2,NTHETA,n1,0,2,4,-2
237,HC_DEEP,n3,NTHETA,s0,1,2,5,-3
237,HC_DEEP,n4,HASH,n0,0,2,4,-2
237,HC_DEEP,n4,HASH,s0,1,3,5,-2
239,SHIFT,n0,SHIFT,s1,1,2,2,0
239,SHIFT,n1,SHIFT,s0,1,3,3,0
239,SHIFT,n2,SHIFT,n1,0,3,3,0
239,SHIFT,n3,SHIFT,s2,1,9,9,0
239,SHIFT,n4,SHIFT,s1,1,2,2,0
239,SHIFT,n5,SHIFT,n4,0,2,2,0
240,HASH,n0,HASH,s2,1,1,4,-3
240,HASH,n0,HASH,s0,1,3,4,-1
241,ADD,n0,ADD,s0,1,4,4,0
241,ADD,n0,ADD,s1,1,5,5,0
241,ADD,n1,ADD,s1,1,5,5,0
241,ADD,n1,ADD,n0,0,1,1,0
242,SUB,n0,SUB,s0,1,3,3,0
243,THETA,n0,THETA,s0,1,2,4,-2
243,THETA,n1,THETA,s0,1,2,4,-2
243,THETA,n2,THETA,n0,0,3,4,-1
243,THETA,n3,THETA,n1,0,1,4,-3
243,THETA,n4,THETA,n1,0,2,4,-2
244,NTHETA,n0,NTHETA,s1,1,2,4,-2
244,NTHETA,n1,NTHETA,s1,1,2,4,-2
244,NTHETA,n2,NTHETA,n1,0,2,4,-2
244,NTHETA,n3,NTHETA,n0,0,2,4,-2
244,NTHETA,n4,NTHETA,s1,1,2,4,-2
244,NTHETA,n5,NTHETA,n4,0,2,4,-2
245,AGSE,n0,AGSE,s1,1,6,5,1
247,HC_NONINT,n0,HASH,s2,1,1,4,-3
247,HC_NONINT,n0,HASH,s0,1,1,4,-3
247,HC_NONINT,n1,HASH,s0,1,1,4,-3
247,HC_NONINT,n1,HASH,s2,1,2,4,-2
247,HC_NONINT,n5,AGSE,s2,1,4,4,0
248,HC_SHIFT_UNDER_HASH,n1,SHIFT,n0,0,2,2,0
248,HC_SHIFT_UNDER_HASH,n2,AGSE,n1,0,2,4,-2
248,HC_SHIFT_UNDER_HASH,n3,HASH,s2,1,1,4,-3
248,HC_SHIFT_UNDER_HASH,n3,HASH,n1,0,2,4,-2
249,HC_INT,n0,HASH,s1,1,1,4,-3
249,HC_INT,n0,HASH,s0,1,1,6,-5
249,HC_INT,n1,SHIFT,s0,1,3,6,-3
249,HC_INT,n2,SUB,s0,1,6,6,0
249,HC_INT,n3,AGSE,s1,1,4,4,0
251,HC_DEEP,n0,THETA,s1,1,2,6,-4
251,HC_DEEP,n1,THETA,s1,1,2,6,-4
251,HC_DEEP,n3,HASH,n0,0,1,4,-3
251,HC_DEEP,n3,HASH,s1,1,5,6,-1
251,HC_DEEP,n4,THETA,n0,0,2,4,-2
253,SHIFT,n0,SHIFT,s0,1,2,6,-4
253,SHIFT,n1,SHIFT,s0,1,6,6,0
254,HASH,n0,HASH,s2,1,1,4,-3
254,HASH,n0,HASH,s0,1,2,4,-2
254,HASH,n1,HASH,s1,1,1,4,-3
254,HASH,n1,HASH,n0,0,2,4,-2
254,HASH,n2,HASH,s0,1,1,4,-3
254,HASH,n2,HASH,s2,1,2,4,-2
254,HASH,n3,HASH,s1,1,1,4,-3
254,HASH,n3,HASH,n2,0,2,4,-2
254,HASH,n4,HASH,s1,1,1,4,-3
254,HASH,n4,HASH,n0,0,2,4,-2
255,ADD,n0,ADD,s1,1,4,4,0
255,ADD,n0,ADD,s0,1,4,4,0
255,ADD,n1,ADD,n0,0,1,1,0
255,ADD,n1,ADD,s1,1,4,4,0
255,ADD,n2,ADD,s1,1,4,4,0
255,ADD,n2,ADD,s0,1,4,4,0
255,ADD,n3,ADD,n1,0,1,1,0
255,ADD,n3,ADD,s1,1,4,4,0
255,ADD,n4,ADD,n2,0,1,1,0
255,ADD,n4,ADD,s0,1,4,4,0
256,SUB,n0,SUB,s2,1,6,6,0
256,SUB,n1,SUB,s2,1,5,6,-1
256,SUB,n2,SUB,n0,0,4,1,3
256,SUB,n3,SUB,n2,0,2,1,1
257,THETA,n0,THETA,s0,1,2,4,-2
257,THETA,n1,THETA,s0,1,2,4,-2
257,THETA,n2,THETA,s0,1,1,4,-3
257,THETA,n3,THETA,s0,1,2,4,-2
257,THETA,n4,THETA,n1,0,3,4,-1
258,NTHETA,n0,NTHETA,s0,1,2,4,-2
258,NTHETA,n1,NTHETA,s0,1,2,4,-2
259,AGSE,n0,AGSE,s2,1,4,3,1
259,AGSE,n1,AGSE,s1,1,5,4,1
259,AGSE,n2,AGSE,s2,1,4,3,1
261,HC_NONINT,n0,HASH,s1,1,1,4,-3
261,HC_NONINT,n0,HASH,s0,1,3,5,-2
261,HC_NONINT,n2,HASH,s2,1,1,4,-3
261,HC_NONINT,n2,HASH,s0,1,4,5,-1
261,HC_NONINT,n3,AGSE,s1,1,4,4,0
261,HC_NONINT,n4,AGSE,s2,1,3,4,-1
262,HC_SHIFT_UNDER_HASH,n0,SHIFT,s0,1,9,9,0
262,HC_SHIFT_UNDER_HASH,n2,SUB,s1,1,5,5,0
262,HC_SHIFT_UNDER_HASH,n3,HASH,s0,1,1,9,-8
262,HC_SHIFT_UNDER_HASH,n3,HASH,s2,1,1,6,-5
262,HC_SHIFT_UNDER_HASH,n4,SHIFT,s2,1,6,6,0
262,HC_SHIFT_UNDER_HASH,n5,HASH,n3,0,1,4,-3
262,HC_SHIFT_UNDER_HASH,n5,HASH,n4,0,2,4,-2
263,HC_INT,n0,SHIFT,s1,1,9,9,0
263,HC_INT,n1,HASH,s1,1,1,9,-8
263,HC_INT,n1,HASH,s0,1,1,4,-3
263,HC_INT,n2,SHIFT,s0,1,3,4,-1
263,HC_INT,n4,SHIFT,n1,0,3,4,-1
264,HC_SINGLE,n0,SHIFT,s1,1,2,2,0
264,HC_SINGLE,n1,AGSE,n0,0,2,2,0
265,HC_DEEP,n0,SUB,s0,1,4,4,0
265,HC_DEEP,n2,SUB,n1,0,1,1,0
265,HC_DEEP,n3,THETA,n0,0,2,4,-2
267,SHIFT,n0,SHIFT,s1,1,9,9,0
267,SHIFT,n1,SHIFT,s0,1,4,4,0
267,SHIFT,n2,SHIFT,n0,0,3,3,0
267,SHIFT,n3,SHIFT,s1,1,4,9,-5
267,SHIFT,n4,SHIFT,s0,1,3,4,-1
268,HASH,n0,HASH,s1,1,2,5,-3
268,HASH,n0,HASH,s0,1,1,4,-3
268,HASH,n1,HASH,n0,0,1,4,-3
268,HASH,n1,HASH,s1,1,4,5,-1
269,ADD,n0,ADD,s0,1,7,7,0
269,ADD,n0,ADD,s1,1,4,4,0
269,ADD,n1,ADD,s1,1,4,4,0
269,ADD,n1,ADD,n0,0,1,1,0
269,ADD,n2,ADD,n1,0,1,1,0
269,ADD,n2,ADD,n0,0,1,1,0
269,ADD,n3,ADD,n2,0,1,1,0
269,ADD,n3,ADD,s1,1,4,4,0
269,ADD,n4,ADD,n2,0,1,1,0
269,ADD,n4,ADD,s1,1,4,4,0
269,ADD,n5,ADD,s0,1,7,7,0
269,ADD,n5,ADD,n3,0,1,1,0
270,SUB,n0,SUB,s0,1,5,5,0
270,SUB,n1,SUB,n0,0,2,1,1
270,SUB,n2,SUB,n0,0,1,1,0
270,SUB,n3,SUB,n0,0,3,1,2
271,THETA,n0,THETA,s1,1,2,4,-2
271,THETA,n1,THETA,n0,0,1,4,-3
271,THETA,n2,THETA,s0,1,2,4,-2
271,THETA,n3,THETA,n0,0,2,4,-2
272,NTHETA,n0,NTHETA,s1,1,2,4,-2
272,NTHETA,n1,NTHETA,n0,0,2,4,-2
273,AGSE,n0,AGSE,s2,1,4,4,0
273,AGSE,n1,AGSE,s2,1,5,4,1
273,AGSE,n2,AGSE,n1,0,2,2,0
273,AGSE,n3,AGSE,s0,1,4,4,0
273,AGSE,n4,AGSE,s0,1,5,4,1
275,HC_NONINT,n0,HASH,s0,1,1,4,-3
275,HC_NONINT,n0,HASH,s1,1,2,4,-2
275,HC_NONINT,n1,HASH,s0,1,1,4,-3
275,HC_NONINT,n1,HASH,s1,1,2,4,-2
