plan,stratum,hard_classes,depth,node,kind,delta,engine_tail,oracle_c1,oracle_c2,replica_tail,step_c1,step_c2,agree_c1,agree_c2,agree_step_c1,agree_step_c2,engine_origin,oracle_origin,replica_origin,step_origin,agree_origin,agree_step_origin,engine_silence,oracle_silence,agree_silence,local_a,local_b,h10b_eligible,divergence_a,divergence_b,predicted_form
47,THETA,,2,n1,THETA,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
48,NTHETA,,1,n0,NTHETA,3/32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
49,AGSE,,3,n0,AGSE,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
49,AGSE,,3,n1,AGSE,4,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
49,AGSE,,3,n2,AGSE,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
50,REDUCE,HC_SINGLE,2,n0,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
50,REDUCE,HC_SINGLE,2,n1,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n0,SHIFT,2/5,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n1,AGSE,2/5,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n2,HASH,1/5,1,1,2,1,1,1,1,0,1,0,5,5,5,5,1,1,6,6,1,0,1,0,1,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n3,HASH,2/15,2,2,4,2,2,3,1,0,1,0,8,8,8,8,1,1,10,10,1,2,2,0,0,0,
51,HC_NONINT,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n4,SUB,3/5,0,0,1,0,0,0,1,0,1,0,2,2,2,2,1,1,2,2,1,1,0,0,-1,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n0,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n1,HASH,4/425,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n2,SUB,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n3,HASH,20/157,5,5,5,5,5,5,1,1,1,1,2,2,2,2,1,1,7,7,1,0,4,0,5,1,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n4,AGSE,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
52,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",6,n5,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
53,HC_INT,"HC_DEEP,HC_INT",4,n0,HASH,2/25,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
53,HC_INT,"HC_DEEP,HC_INT",4,n1,SHIFT,2/25,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,1,0,0,-1,0,
53,HC_INT,"HC_DEEP,HC_INT",4,n2,AGSE,1/100,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
53,HC_INT,"HC_DEEP,HC_INT",4,n3,SUB,8/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,-1,0,
54,HC_SINGLE,HC_SINGLE,3,n0,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
54,HC_SINGLE,HC_SINGLE,3,n1,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
54,HC_SINGLE,HC_SINGLE,3,n2,PASS,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n0,PASS,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n1,SHIFT,1/10,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n2,REDUCE,1/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n3,AGSE,1/5,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n4,SUB,7/30,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
55,HC_DEEP,HC_DEEP,6,n5,NTHETA,3/10,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
56,PASS,HC_DEEP,6,n0,PASS,4/25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
56,PASS,HC_DEEP,6,n1,PASS,2/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
56,PASS,HC_DEEP,6,n2,PASS,4/25,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
56,PASS,HC_DEEP,6,n3,PASS,2/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
56,PASS,HC_DEEP,6,n4,PASS,2/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
56,PASS,HC_DEEP,6,n5,PASS,2/3,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
57,SHIFT,,2,n0,SHIFT,1,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
57,SHIFT,,2,n1,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,3,3,3,3,1,1,3,3,1,0,0,0,0,0,
58,HASH,"HC_DEEP,HC_INT,HC_NONINT",4,n0,HASH,147/1294,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,1,5,5,1,0,4,0,5,1,
58,HASH,"HC_DEEP,HC_INT,HC_NONINT",4,n1,HASH,147/1294,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,0,1,0,2,1,
58,HASH,"HC_DEEP,HC_INT,HC_NONINT",4,n2,HASH,147/2588,10,10,11,10,10,10,1,0,1,0,0,0,0,0,1,1,10,10,1,10,10,0,0,0,
58,HASH,"HC_DEEP,HC_INT,HC_NONINT",4,n3,HASH,49/1196,14,14,16,14,14,16,1,0,1,1,0,0,0,0,1,1,14,14,1,14,14,0,0,0,
59,ADD,HC_DEEP,5,n0,ADD,1/8,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
59,ADD,HC_DEEP,5,n1,ADD,1/8,4,4,6,4,4,5,1,0,1,0,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
59,ADD,HC_DEEP,5,n2,ADD,1/8,4,4,7,4,4,6,1,0,1,0,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
59,ADD,HC_DEEP,5,n3,ADD,1/8,4,4,6,4,4,5,1,0,1,0,0,0,0,0,1,1,4,4,1,4,4,0,0,0,
59,ADD,HC_DEEP,5,n4,ADD,1/8,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
60,SUB,HC_DEEP,5,n0,SUB,2/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
60,SUB,HC_DEEP,5,n1,SUB,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
60,SUB,HC_DEEP,5,n2,SUB,7/12,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
60,SUB,HC_DEEP,5,n3,SUB,2/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
60,SUB,HC_DEEP,5,n4,SUB,5/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
61,THETA,HC_DEEP,5,n0,THETA,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
61,THETA,HC_DEEP,5,n1,THETA,3/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
61,THETA,HC_DEEP,5,n2,THETA,1/2,1,1,2,1,1,2,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
61,THETA,HC_DEEP,5,n3,THETA,1/6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
61,THETA,HC_DEEP,5,n4,THETA,2/9,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,1,2,0,1,0,
62,NTHETA,,2,n0,NTHETA,5/6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
62,NTHETA,,2,n1,NTHETA,35/32,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
63,AGSE,HC_DEEP,5,n0,AGSE,3/32,3,3,4,3,3,3,1,0,1,0,1,1,1,1,1,1,4,4,1,0,3,0,3,0,
63,AGSE,HC_DEEP,5,n1,AGSE,1/16,1,1,2,1,1,1,1,0,1,0,2,2,2,2,1,1,3,3,1,0,1,0,1,0,
63,AGSE,HC_DEEP,5,n2,AGSE,1/8,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
63,AGSE,HC_DEEP,5,n3,AGSE,1/32,3,3,6,3,3,5,1,0,1,0,6,6,6,6,1,1,9,9,1,2,3,0,1,0,
63,AGSE,HC_DEEP,5,n4,AGSE,3/32,1,1,2,1,1,2,1,0,1,1,3,3,3,3,1,1,4,4,1,0,1,0,1,0,
64,REDUCE,HC_DEEP,6,n0,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
64,REDUCE,HC_DEEP,6,n1,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
64,REDUCE,HC_DEEP,6,n2,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
64,REDUCE,HC_DEEP,6,n3,REDUCE,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
64,REDUCE,HC_DEEP,6,n4,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
64,REDUCE,HC_DEEP,6,n5,REDUCE,1/100,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
65,HC_NONINT,"HC_DEEP,HC_NONINT",4,n0,PASS,1/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
65,HC_NONINT,"HC_DEEP,HC_NONINT",4,n1,HASH,4/57,3,3,3,3,3,3,1,1,1,1,0,0,0,0,1,1,3,3,1,0,2,0,3,1,
65,HC_NONINT,"HC_DEEP,HC_NONINT",4,n2,SUB,3/16,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
65,HC_NONINT,"HC_DEEP,HC_NONINT",4,n3,SUB,28/75,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n0,HASH,1/7,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n1,SHIFT,1/4,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n2,AGSE,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n3,HASH,1/8,1,1,2,1,1,1,1,0,1,0,15,15,15,15,1,1,16,16,1,0,1,0,1,0,
66,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_NONINT,HC_SHIFT_UNDER_HASH",5,n4,SUB,5/14,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
67,HC_INT,"HC_DEEP,HC_INT",6,n0,PASS,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
67,HC_INT,"HC_DEEP,HC_INT",6,n1,SHIFT,1/2,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
67,HC_INT,"HC_DEEP,HC_INT",6,n2,PASS,1/2,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
67,HC_INT,"HC_DEEP,HC_INT",6,n3,SHIFT,1/2,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
67,HC_INT,"HC_DEEP,HC_INT",6,n4,HASH,1/4,1,1,4,1,1,3,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
67,HC_INT,"HC_DEEP,HC_INT",6,n5,AGSE,3/8,1,1,2,1,1,2,1,0,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
68,HC_SINGLE,HC_SINGLE,3,n0,PASS,1/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
68,HC_SINGLE,HC_SINGLE,3,n1,REDUCE,1/5,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
68,HC_SINGLE,HC_SINGLE,3,n2,PASS,1/5,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
69,HC_DEEP,"HC_DEEP,HC_NONINT",4,n0,HASH,2/11,4,4,4,4,4,4,1,1,1,1,0,0,0,0,1,1,4,4,1,0,3,0,4,1,
69,HC_DEEP,"HC_DEEP,HC_NONINT",4,n1,PASS,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
69,HC_DEEP,"HC_DEEP,HC_NONINT",4,n2,HASH,1/7,6,6,6,6,6,6,1,1,1,1,0,0,0,0,1,1,6,6,1,6,6,0,0,0,
69,HC_DEEP,"HC_DEEP,HC_NONINT",4,n3,AGSE,1/4,0,0,2,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
70,PASS,HC_SINGLE,2,n0,PASS,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
70,PASS,HC_SINGLE,2,n1,PASS,5/8,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
71,SHIFT,,1,n0,SHIFT,1/16,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1,1,2,2,1,0,0,0,0,0,
72,HASH,"HC_DEEP,HC_NONINT",4,n0,HASH,4/37,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
72,HASH,"HC_DEEP,HC_NONINT",4,n1,HASH,1/4,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
72,HASH,"HC_DEEP,HC_NONINT",4,n2,HASH,4/29,7,7,8,7,7,7,1,0,1,0,0,0,0,0,1,1,7,7,1,0,7,0,7,0,
72,HASH,"HC_DEEP,HC_NONINT",4,n3,HASH,2/31,7,7,9,7,7,9,1,0,1,1,0,0,0,0,1,1,7,7,1,6,7,0,1,0,
73,ADD,HC_DEEP,5,n0,ADD,1/10,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
73,ADD,HC_DEEP,5,n1,ADD,1/10,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
73,ADD,HC_DEEP,5,n2,ADD,1/10,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
73,ADD,HC_DEEP,5,n3,ADD,1/10,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
73,ADD,HC_DEEP,5,n4,ADD,1/10,4,4,5,4,4,4,1,0,1,0,0,0,0,0,1,1,4,4,1,0,4,0,4,0,
74,SUB,,2,n0,SUB,2/75,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
74,SUB,,2,n1,SUB,2/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
75,THETA,,1,n0,THETA,7/8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
76,NTHETA,HC_DEEP,5,n0,NTHETA,16/75,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
76,NTHETA,HC_DEEP,5,n1,NTHETA,5/6,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
76,NTHETA,HC_DEEP,5,n2,NTHETA,6/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
76,NTHETA,HC_DEEP,5,n3,NTHETA,35/24,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
76,NTHETA,HC_DEEP,5,n4,NTHETA,245/96,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
77,AGSE,,2,n0,AGSE,1/3,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
77,AGSE,,2,n1,AGSE,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,-1,0,
78,REDUCE,,3,n0,REDUCE,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
78,REDUCE,,3,n1,REDUCE,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
78,REDUCE,,3,n2,REDUCE,1/3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
79,HC_NONINT,HC_NONINT,2,n0,SUB,5/8,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
79,HC_NONINT,HC_NONINT,2,n1,HASH,5/28,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
80,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n0,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
80,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n1,SUB,1/5,0,0,1,0,0,0,1,0,1,0,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
80,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n2,HASH,1/10,1,1,2,1,1,1,1,0,1,0,9,9,9,9,1,1,10,10,1,0,1,0,1,0,
80,HC_SHIFT_UNDER_HASH,"HC_DEEP,HC_INT,HC_SHIFT_UNDER_HASH",4,n3,SHIFT,1/5,0,0,0,0,0,0,1,1,1,1,10,10,10,10,1,1,10,10,1,0,0,0,0,0,
81,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",5,n0,PASS,147/1000,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
81,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",5,n1,SUB,3/100,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
81,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",5,n2,HASH,3/400,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
81,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",5,n3,HASH,3/400,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,0,3,0,3,0,
81,HC_INT,"HC_DEEP,HC_INT,HC_NONINT",5,n4,HASH,3/700,6,6,8,6,6,7,1,0,1,0,0,0,0,0,1,1,6,6,1,6,6,0,0,0,
82,HC_SINGLE,HC_SINGLE,3,n0,SHIFT,5/8,0,0,0,0,0,0,1,1,1,1,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
82,HC_SINGLE,HC_SINGLE,3,n1,PASS,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
82,HC_SINGLE,HC_SINGLE,3,n2,PASS,5/8,0,0,1,0,0,0,1,0,1,0,8,8,8,8,1,1,8,8,1,0,0,0,0,0,
83,HC_DEEP,HC_DEEP,6,n0,AGSE,6/5,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
83,HC_DEEP,HC_DEEP,6,n1,PASS,1/2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
83,HC_DEEP,HC_DEEP,6,n2,THETA,1/2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
83,HC_DEEP,HC_DEEP,6,n3,PASS,1/2,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
83,HC_DEEP,HC_DEEP,6,n4,SHIFT,1/2,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,1,0,0,-1,0,
83,HC_DEEP,HC_DEEP,6,n5,SUB,6/5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
84,PASS,HC_SINGLE,2,n0,PASS,2/5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
84,PASS,HC_SINGLE,2,n1,PASS,2/5,0,0,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
85,SHIFT,"HC_DEEP,HC_SINGLE",4,n0,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
85,SHIFT,"HC_DEEP,HC_SINGLE",4,n1,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,5,5,5,5,1,1,5,5,1,0,0,0,0,0,
85,SHIFT,"HC_DEEP,HC_SINGLE",4,n2,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,4,4,4,4,1,1,4,4,1,0,0,0,0,0,
85,SHIFT,"HC_DEEP,HC_SINGLE",4,n3,SHIFT,4/25,0,0,0,0,0,0,1,1,1,1,6,6,6,6,1,1,6,6,1,0,0,0,0,0,
86,HASH,"HC_INT,HC_NONINT",3,n0,HASH,1/6,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
86,HASH,"HC_INT,HC_NONINT",3,n1,HASH,1/8,3,3,4,3,3,3,1,0,1,0,0,0,0,0,1,1,3,3,1,2,3,0,1,0,
86,HASH,"HC_INT,HC_NONINT",3,n2,HASH,1/9,2,2,4,2,2,3,1,0,1,0,0,0,0,0,1,1,2,2,1,2,2,0,0,0,
87,ADD,HC_DEEP,5,n0,ADD,3/10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
87,ADD,HC_DEEP,5,n1,ADD,3/10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
87,ADD,HC_DEEP,5,n2,ADD,3/10,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
87,ADD,HC_DEEP,5,n3,ADD,3/10,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
87,ADD,HC_DEEP,5,n4,ADD,3/10,1,1,2,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,
88,SUB,,3,n0,SUB,4/3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
88,SUB,,3,n1,SUB,32/9,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
88,SUB,,3,n2,SUB,1/4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
89,THETA,,2,n0,THETA,5/6,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,
89,THETA,,2,n1,THETA,4/3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,2,2,1,1,2,0,1,0,
90,NTHETA,,2,n0,NTHETA,16/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
90,NTHETA,,2,n1,NTHETA,48/25,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
91,AGSE,,2,n0,AGSE,1/150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,0,1,0,
91,AGSE,,2,n1,AGSE,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,
92,REDUCE,,1,n0,REDUCE,5/8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
93,HC_NONINT,"HC_DEEP,HC_NONINT",5,n0,HASH,2/5,2,2,3,2,2,2,1,0,1,0,0,0,0,0,1,1,2,2,1,0,2,0,2,0,
